id;category;title;body;amenities;bathrooms;bedrooms;currency;fee;has_photo;pets_allowed;price;price_display;price_type;square_feet;address;cityname;state;latitude;longitude;source;time
3461;5668623369;housing/rent/apartment;Two BR 314 North Main Street;This unit is located at 314 North Main Street, Owasso, 74055, OKMonthly rental rates range from $700We have 2 beds units available for rent;null;1;2;USD;No;Thumbnail;None;700;$700;Monthly;700;314 North Main St;Owasso;OK;36.2801;-95.8481;RentLingo;1577359173
2686;5668628766;housing/rent/apartment;One BR 8245 N 27th Ave;Desert Lakes Apartments have been independently owned and operated in the Phoenix Area for the last 20 yrs. The maintenance team lives on-site and is always available to assist residents. All of these luxurious homes come with their own cloths washer and drier sets!;Washer Dryer;1;1;USD;No;Thumbnail;Cats,Dogs;849;$849;Monthly;654;8245 N 27th Avenue;Phoenix;AZ;33.5178;-112.0848;RentLingo;1577359568
27;5668624017;housing/rent/apartment;One BR Arballo Dr 12d;This unit is located at Arballo Dr 12d, San Francisco, 94132, CAMonthly rental rates range from $1400We have 1 beds units available for rent Apartment features include:-- Furnished;null;1;1;USD;No;Thumbnail;None;1400;$1,400;Monthly;219;null;San Francisco;CA;37.7599;-122.4379;RentLingo;1577359209
669;5668629999;housing/rent/apartment;Studio apartment 11301 FARRAH LANE;This unit is located at 11301 FARRAH LANE, Austin, 78748, TXMonthly rental rates range from $1041 - $1849We have studio - 3 beds units available for rent;null;1;3;USD;No;Thumbnail;None;1041;$1,041;Monthly;450;11301 Farrah Ln;Austin;TX;30.3054;-97.7497;RentLingo;1577359662
4009;5509249988;housing/rent/apartment;Apartment in prime location. Pet OK!;set on a wooded hill overlooking New London. You'll enjoy the serenity of the country with the feet. truly represents the best of both worlds, a amazing location and easy living. Our resort-style pool, putting green, and fitness facilities are just a few of the reasons we are New London's premier apartment community. Income Requirement: Must have 2. 5x the rent in total household income before taxes, include income from all adults. Utilities included: Sewer, Water. Pet restrictions: Breed restrictions. Parking Info: Open lot: included in lease, Detached garage: $125-$175/month. Storage Info: Storage unit: $40/month. More units available: two Bd / 1 Bedrooms 740 sq-ft for $992/mo | two Bd / 1 Bedrooms 875 square feet for $1,158/mo | two Bd / 1 Bedrooms 800 sq-ft for $982/mo | one Bd / 1 Bedrooms 510 sq-ft for $1,002/mo | one Bd / 1 Bedrooms 510 square ft for $882/mo | two Bd / 1 Bedrooms 750 square ft for $987/mo | two Bd / 1 Bedrooms 730 sq.;Gym,Parking,Pool,Storage;1;2;USD;No;Thumbnail;Cats,Dogs;1012;$1,012;Monthly;740;null;New London;CT;41.3498;-72.1062;RentDigs.com;1568780920
8717;5508936688;housing/rent/apartment;Windermere Value. Pet OK!;Square footage: 1385 sq. feet, unit number: 10208. Experience the finest apartments in Windermere, Apartment Homes. Our apartment community offers a variety of distinctive 1, 2, and 3 beds apartment homes. Conveniently located in Windermere, Florida, The Apartment Homes provides close walkable distance to shopping, restaurants and entertainment, fingertips. Residents of our beautiful community enjoy many amenities including a state-of-the-art fitness facilities, a relaxing free-form pool and lush landscaped surroundings. We hope that you will make The Apartment Homes your long-term of residence, however we do offer short-term leases as low as seven months. If you are looking for the ultimate in luxurious maintenance-free apartment living in Windermere, Florida, come home to The Apartment Homes. Income Requirement: Must have 3. 0x the rent in total household income before taxes, include income from all adults. Utilities: Renter responsible for all utilities. Pet restrictions: Aggressive breeds.;Gym,Parking,Pool,Storage;2;3;USD;No;Thumbnail;Cats,Dogs;1895;$1,895;Monthly;1385;null;Windermere;FL;28.4991;-81.5295;RentDigs.com;1568762487
9772;5509150766;housing/rent/apartment;Four BR Apartment - Freshly remodeled by Invitation Homes.;This Maple Valley, WA, home has four beds, 3 bathrooms, and offers 2, 400ft of living area. You'll love the features this lovely home has to offer from the large kitchen with premium granite counter tops and full appliances, three car garage, fully fenced backyard, large bedrooms with ample closet space, and a cozy fireplace. Included are washer dryer for your convenience. Providing both excellent quality and value, this professionally managed and maintained home is available to today. twenty-four-hour Emergency Maintenance Pet Friendly, Professionally Managed, Newly updated.;Fireplace,Parking,Washer Dryer;3;4;USD;No;Yes;null;2945;$2,945;Monthly;2400;null;Maple Valley;WA;47.3949;-122.0287;RentDigs.com;1568776353
943;5668642339;housing/rent/apartment;One BR 3220-3224 W St.;This unit is located at 3220-3224 W St., Sacramento, 95817, CAMonthly rental rates range from $1195We have 1 beds units available for rent;null;1;1;USD;No;Thumbnail;Cats,Dogs;1195;$1,195;Monthly;500;3220-3224 W St;Sacramento;CA;38.5587;-121.4320;RentLingo;1577360493
6743;5668642874;housing/rent/apartment;Two BR 1906 N Oak Dr;This unit is located at 1906 N Oak Dr, Plymouth, 46563, INMonthly rental rates range from $935 - $975We have 2 beds units available for rent;null;1;2;USD;No;Thumbnail;Cats,Dogs;935;$935;Monthly;994;1906 N Oak Drive;Plymouth;IN;41.3495;-86.3272;RentLingo;1577360529
3704;5659895567;housing/rent/apartment;One BR S 5th St & Hennepin Ave;This unit is located at S fifth St & Hennepin Ave, Minneapolis, 55401, MNMonthly rental rates range from $2100 - $9500We have one - three beds units available for rent Apartment features include:-- Refrigerator- Dishwasher- Balcony, Deck, Patio- Sheltered parking- Fitness facilities- On-Site Laundry- Surface Parking- Laundry hookups;Clubhouse,Dishwasher,Garbage Disposal,Hot Tub,Parking,Patio/Deck,Pool,Refrigerator;1;1;USD;No;Thumbnail;Cats,Dogs;2100;$2,100;Monthly;720;null;Minneapolis;MN;44.9855;-93.3023;RentLingo;1576666262
1117;5668640163;housing/rent/apartment;One BR 711 E Carson;This unit is located at 711 E Carson, San Antonio, 78208, TXMonthly rental rates range from $849We have 1 beds units available for rent;null;1;1;USD;No;Thumbnail;Cats,Dogs;849;$849;Monthly;518;711 E Carson;San Antonio;TX;29.4624;-98.5253;RentLingo;1577360366
5160;5508997178;housing/rent/apartment;Prominence Apartments One BR Luxury Apartment Homes;The state of the art, spacious and quiet apartments in Federal Run are ideal for those wanting to live near the big city of Seattle, but who are looking for a quiet suburban lifestyle. With breathtaking views right here in the community, will feel like home upon your 1st visit! Our spacious apartments in Federal feature island kitchens, large living areas, private patios and balconies and fabulous walk-in closets. Stay in for the night and enjoy our community amenities. Apartments in Federal offer several community amenities that you are sure to love! From our community wellness center to our heated swimming pool or hot bath-tub you will always be able to enjoy your home and all that it has to offer. today, and we will take you on a personalized tour of your new home! We can't wait to welcome you home . Income Requirement: Must have 3. 0x the rent in total household income before taxes, include income from all adults. Utilities: Renter responsible for all utilities.;Hot Tub,Parking,Pool;1;1;USD;No;Thumbnail;null;1225;$1,225;Monthly;820;null;Federal Way;WA;47.3099;-122.3139;RentDigs.com;1568766244
1291;5668612827;housing/rent/apartment;One BR 11702 98th Avenue Northeast;This unit is located at 11702 98th Avenue Northeast, Kirkland, 98034, WAMonthly rental rates range from $1615We have 1 beds units available for rent Apartment features include:-- Walk in Closets- Sheltered parking- Refrigerator- Fitness facilities- In-Unit Laundry- Balcony, Deck, Patio- Dishwasher- Carpet;Clubhouse,Dishwasher,Parking,Patio/Deck,Refrigerator;1;1;USD;No;Thumbnail;Cats,Dogs;1615;$1,615;Monthly;540;11702 98th Ave Northeast;Kirkland;WA;47.7046;-122.1989;RentLingo;1577358504
3612;5668630811;housing/rent/apartment;One BR 1800 S IH 35 Frontage Rd;This unit is located at 1800 S IH 35 Frontage Rd, Austin, 78704, TXMonthly rental rates range from $961 - $1375We have one - three beds units available for rent;null;1;1;USD;No;Thumbnail;None;1375;$1,375;Monthly;712;1800 S Ih 35 Frontage Road;Austin;TX;30.3054;-97.7497;RentLingo;1577359720
7620;5668628714;housing/rent/apartment;Two BR 108 Liberty Parkway;This unit is located at 108 Liberty Parkway, St. Robert, 65584, MOMonthly rental rates range from $1050We have 2 beds units available for rent;null;2;2;USD;No;Thumbnail;None;1050;$1,050;Monthly;1118;108 Liberty Parkway;null;null;39.8163;-98.5576;RentLingo;1577359564
1357;5668630787;housing/rent/apartment;One BR 1801 WELLS BRANCH PKWY;This unit is located at 1801 WELLS BRANCH PKWY, Austin, 78728, TXMonthly rental rates range from $999 - $1299We have one - two beds units available for rent;Dishwasher,Parking,Pool;1;1;USD;No;Thumbnail;None;999;$999;Monthly;547;1801 Wells Branch Parkway;Austin;TX;30.3054;-97.7497;RentLingo;1577359718
701;5668626061;housing/rent/apartment;Studio apartment 925 25th St NW;This unit is located at 925 25th St NW, Washington, 20037, DCMonthly rental rates range from $1796 - $2182We have studio - 1 beds units available for rent;null;1;1;USD;No;Thumbnail;None;1796;$1,796;Monthly;452;925 25th St NW;Washington;DC;38.9118;-77.0132;RentLingo;1577359354
2339;5668611051;housing/rent/apartment;One BR 18102 Talavera Ridge;This unit is located at 18102 Talavera Ridge, San Antonio, 78257, TXMonthly rental rates range from $1115 - $1590We have one - two beds units available for rent Apartment features include:-- On-Site Laundry- Fitness facilities;Clubhouse,Elevator,Gym,Pool;1;1;USD;No;Thumbnail;None;1115;$1,115;Monthly;634;18102 Talavera Ridge;San Antonio;TX;29.4624;-98.5253;RentLingo;1577358388
8174;5508768148;housing/rent/apartment;Just Became Available for.;Escape the cold on beautiful Siesta Key, Florida. 2 beds two bathrooms Gardens. Spend your winter sitting on the white powdery sand of Crescent beach or swimming in the Olympic size Kai. Enjoy the tropical landscape in your private court yard or spend the evening on the pier watching fish and wildlife. Villa has been up-to-date and tastefully decorated. Turnkey furnished with everything you need. Washer/dryer in unit February orHeating: Central. Cooling: Central Air.;AC,Washer Dryer;2;2;USD;No;Thumbnail;null;5000;$5,000;Monthly;1210;null;Sarasota;FL;27.2738;-82.5485;RentDigs.com;1568751100
1422;5668611058;housing/rent/apartment;One BR 2349 Perring Manor Rd;This unit is located at 2349 Perring Manor Rd, Baltimore, 21234, MDMonthly rental rates range from $784 - $1149We have one - three beds units available for rent Apartment features include:-- A/c;null;1;1;USD;No;Thumbnail;Cats,Dogs;784;$784;Monthly;550;2349 Perring Manor Road;Baltimore;MD;39.3191;-76.6126;RentLingo;1577358389
5378;5668638777;housing/rent/apartment;One BR 100 Lenox Place;This unit is located at 100 Lenox Place, Goodlettsville, 37072, TNMonthly rental rates range from $995 - $1320We have one - three beds units available for rent;null;1;1;USD;No;Thumbnail;Cats,Dogs;995;$995;Monthly;842;100 Lenox Place;Goodlettsville;TN;36.3188;-86.6973;RentLingo;1577360261
1631;5668610376;housing/rent/apartment;Studio apartment 1212 S Michigan Ave;This unit is located at 1212 S Michigan Ave, Chicago, 60605, ILMonthly rental rates range from $1534 - $2367We have studio - 2 beds units available for rent Apartment features include:-- Storage- Fitness facilities- Balcony, Deck, Patio- Ac- Sheltered parking- On-Site Laundry- Dishwasher- Washer/dryer Connections;Cable or Satellite,Clubhouse,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator,Storage;1;2;USD;No;Thumbnail;Cats,Dogs;1534;$1,534;Monthly;575;1212 S Michigan Avenue;Chicago;IL;41.8625;-87.6825;RentLingo;1577358319
2295;5668611608;housing/rent/apartment;One BR 17038 Bulverde Rd;This unit is located at 17038 Bulverde Rd, San Antonio, 78247, TXMonthly rental rates range from $1039 - $1950We have one - two beds units available for rent Apartment features include:-- Furnished- Fitness facilities- On-Site Laundry;null;1;1;USD;No;Thumbnail;None;1039;$1,039;Monthly;630;17038 Bulverde Road;San Antonio;TX;29.4624;-98.5253;RentLingo;1577358434
5608;5668635706;housing/rent/apartment;One BR 1245 Astor Ave;This unit is located at 1245 Astor Ave, Ann Arbor, 48104, MIMonthly rental rates range from $1198 - $1699We have one - three beds units available for rent;null;1;1;USD;No;Thumbnail;Cats,Dogs;1198;$1,198;Monthly;860;1245 Astor Avenue;Ann Arbor;MI;42.2711;-83.7450;RentLingo;1577360059
544;5668621231;housing/rent/apartment;Studio apartment 316 East University Street;This unit is located at 316 East University Street, Bloomington, 47401, INMonthly rental rates range from $569 - $1386We have studio - 3 beds units available for rent Apartment features include:-- Cable Included- Heat Included- Air conditioned- Water Included- On-Site Laundry- Dishwasher- Refrigerator- Internet Included;Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Pool,Refrigerator;1;3;USD;No;Thumbnail;None;569;$569;Monthly;420;316 East University St;Bloomington;IN;39.1471;-86.5136;RentLingo;1577359046
4390;5668618158;housing/rent/apartment;Two BR 915 N. 6th Street;This unit is located at 915 N. sixth Street, Lafayette, 47904, INMonthly rental rates range from $660 - $720We have two - three beds units available for rent Apartment features include:-- Range / Oven- On-Site Laundry- Dishwasher- Garbage Disposal- On Bus Line- Controlled Access- Balcony, Deck, Patio- Refrigerator;Dishwasher,Garbage Disposal,Parking,Patio/Deck,Refrigerator;1;2;USD;No;Thumbnail;Cats;660;$660;Monthly;760;915 N 6th St;Lafayette;IN;40.3613;-86.9005;RentLingo;1577358838
7370;5508824092;housing/rent/apartment;Two BA $1,356/mo 1,086 sq. ft. - convenient location.;Square footage: 1086 square ft, unit number: 0707. Located atop the hills of North Royalton, Ohio, Dover Farms is a beautifully landscaped, pet friendly community near highways, parks, shopping and award winning schools. Enjoy rich finishes such as chocolate cherry cabinetry, faux hard wood floors, in home washer/dryer, walk-in closets, and private patio with added storage Make sure to check out the state-of-the-art fitness facilities, and totally unique club room. Award winning North Royalton schools are all within 3 mis of the community, and charming Little North Royalton is a two minute away. Enjoy the perks of resort style living, a fabulous apartment home and unparalleled service. Come home to Dover Farms. Income Requirement: Must have 3. 0x the rent in total household income before taxes, include income from all adults. Utilities: Renter responsible for all utilities. Pet restrictions: Aggressive breeds. Parking Info: Garages are Other, unassigned.;Gym,Parking,Patio/Deck,Storage,Washer Dryer,Wood Floors;2;2;USD;No;Thumbnail;null;1356;$1,356;Monthly;1086;null;North Royalton;OH;41.3138;-81.7454;RentDigs.com;1568755379
6042;5668617774;housing/rent/apartment;Two BR 1127 North Hagadorn Road;This unit is located at 1127 North Hagadorn Road, East Lansing, 48823, MIMonthly rental rates range from $700We have 2 beds units available for rent Apartment features include:-- Ac- Public Transportation- Dishwasher- On Bus Line- Balcony, Deck, Patio- On-Site Laundry- Surface Parking- Refrigerator;Dishwasher,Parking,Patio/Deck,Refrigerator;1;2;USD;No;Thumbnail;Cats;700;$700;Monthly;900;1127 North Hagadorn Rd;East Lansing;MI;42.7242;-84.4770;RentLingo;1577358813
